GENESIS-Tabelle: 41261-0012
Schadholzeinschlag: Bundesländer, Jahre, Einschlagsursache,;;;;;;;;;;;;;;;;;;;
Holzartengruppen, Waldeigentumsarten;;;;;;;;;;;;;;;;;;;
Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);;;;;;;;;;;;;;;;;;;
Schadholzeinschlag (1000 cbm);;;;;;;;;;;;;;;;;;;
;;;;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer
Year;Cause;Tree_type;Owner;Baden-Württemberg;Bayern;Berlin;Brandenburg;Bremen;Hamburg;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Nordrhein-Westfalen;Rheinland-Pfalz;Saarland;Sachsen;Sachsen-Anhalt;Schleswig-Holstein;Thüringen
2020;Schnee/Duft;Buche und sonstiges Laubholz;Körperschaftswald;1,3;0,3;-;-;-;-;-;-;-;0,0;0,0;-;-;-;-;-
2020;Schnee/Duft;Buche und sonstiges Laubholz;Privatwald;2,8;4,7;-;0,0;-;-;-;0,1;-;-;-;-;-;-;-;-
2020;Schnee/Duft;Buche und sonstiges Laubholz;Insgesamt;4,3;5,9;-;0,0;-;-;-;0,1;-;0,0;0,0;-;0,7;-;-;-
2020;Schnee/Duft;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);-;0,5;-;0,0;-;-;-;-;0,1;-;-;-;3,6;-;-;-
2020;Schnee/Duft;Kiefer und Lärche;Körperschaftswald;0,1;2,2;-;-;-;-;0,0;0,4;-;1,2;0,1;-;-;-;-;-
2020;Schnee/Duft;Kiefer und Lärche;Privatwald;0,1;17,2;-;0,0;-;-;-;-;-;0,0;-;-;-;1,2;-;-
2020;Schnee/Duft;Kiefer und Lärche;Insgesamt;0,2;19,8;-;0,0;-;-;0,0;0,4;0,1;1,2;0,1;-;3,6;1,2;-;-
2020;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);0,7;41,8;-;-;-;-;0,5;-;-;-;0,0;-;55,2;-;-;-
2020;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;2,0;5,5;-;-;-;-;0,1;-;0,3;1,9;1,7;0,0;1,7;-;-;-
2020;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;23,0;80,8;-;-;-;-;1,7;-;1,4;7,5;0,9;-;0,1;0,1;-;-
2020;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;25,7;128,1;-;-;-;-;2,2;-;1,7;9,4;2,7;0,0;57,0;0,1;-;-
2020;Schnee/Duft;Insgesamt;Staatswald (Bundes- und Landeswald);0,8;43,2;-;0,0;-;-;0,5;-;0,1;-;0,0;-;59,4;-;-;-
2020;Schnee/Duft;Insgesamt;Körperschaftswald;3,4;8,0;-;-;-;-;0,7;0,4;0,3;3,2;1,8;0,0;1,7;-;-;-
2020;Schnee/Duft;Insgesamt;Privatwald;26,0;103,1;-;0,0;-;-;1,7;0,1;1,4;7,5;0,9;-;0,1;1,3;0,1;-
2020;Schnee/Duft;Insgesamt;Insgesamt;30,2;154,3;-;0,1;-;-;2,9;0,5;1,8;10,7;2,8;0,0;61,3;1,3;0,1;-
2020;Insekten;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,6;3,8;0,0;6,3;-;-;0,0;-;4,1;0,3;0,2;0,0;0,9;8,6;-;1,6
2020;Insekten;Eiche und Roteiche;Körperschaftswald;1,3;3,6;-;0,1;-;-;0,5;0,8;0,4;0,2;0,4;0,1;0,0;-;0,0;0,5
2020;Insekten;Eiche und Roteiche;Privatwald;1,7;1,7;-;9,4;-;-;0,1;0,5;3,0;2,0;-;-;0,0;0,2;0,2;0,8
2020;Insekten;Eiche und Roteiche;Insgesamt;3,6;9,1;0,0;15,8;-;-;0,6;1,3;7,6;2,6;0,6;0,1;0,9;8,8;0,2;2,9
2020;Insekten;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);12,3;1,4;-;2,5;-;-;0,1;-;1,9;2,4;0,3;0,1;6,1;10,2;0,0;5,2
2020;Insekten;Buche und sonstiges Laubholz;Körperschaftswald;25,4;2,4;-;0,0;-;-;2,2;0,3;1,9;1,1;5,2;0,2;0,1;-;0,0;0,6
2020;Insekten;Buche und sonstiges Laubholz;Privatwald;41,6;7,0;-;12,8;-;-;7,4;2,8;7,4;3,9;-;0,0;0,0;0,8;0,4;2,7
2020;Insekten;Buche und sonstiges Laubholz;Insgesamt;79,3;10,8;-;15,3;-;-;9,6;3,1;11,2;7,5;5,5;0,3;6,2;11,1;0,5;8,5
2020;Insekten;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);9,1;38,3;-;74,1;-;0,0;40,0;0,2;30,3;20,0;1,5;0,5;172,0;91,6;0,1;15,1
2020;Insekten;Kiefer und Lärche;Körperschaftswald;14,7;10,1;-;19,4;-;-;39,4;1,9;7,8;7,6;4,5;0,4;13,0;0,2;0,1;3,4
2020;Insekten;Kiefer und Lärche;Privatwald;5,4;219,0;-;190,5;-;-;19,7;8,9;51,9;29,8;0,1;0,2;10,8;65,2;4,9;10,2
2020;Insekten;Kiefer und Lärche;Insgesamt;29,3;267,5;-;284,0;-;0,0;99,0;10,9;90,0;57,5;6,2;1,1;195,9;157,0;5,1;28,7
2020;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);481,8;1213,5;0,1;83,2;-;1,6;2415,7;8,1;1968,7;3137,5;589,3;66,9;714,6;1472,2;12,0;1596,3
2020;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;763,7;414,8;-;42,9;-;-;2438,8;29,0;326,7;1429,1;2762,3;79,5;120,1;4,2;10,2;329,8
2020;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;915,8;3397,2;-;329,0;-;-;1544,2;187,5;1209,3;8732,0;1797,2;29,1;137,7;108,5;39,3;901,2
2020;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;2161,4;5025,5;0,1;455,0;-;1,6;6398,7;224,5;3504,7;13298,6;5148,8;175,5;972,3;1584,9;61,6;2827,2
2020;Insekten;Insgesamt;Staatswald (Bundes- und Landeswald);503,8;1257,1;0,1;166,1;-;1,7;2455,8;8,2;2005,1;3160,3;591,3;67,5;893,6;1582,6;12,2;1618,2
2020;Insekten;Insgesamt;Körperschaftswald;805,1;430,9;-;62,4;-;-;2480,8;31,9;336,9;1438,1;2772,3;80,2;133,2;4,4;10,2;334,3
2020;Insekten;Insgesamt;Privatwald;964,6;3625,0;-;541,6;-;-;1571,3;199,7;1271,6;8767,8;1797,4;29,4;148,6;174,7;44,9;914,9
2020;Insekten;Insgesamt;Insgesamt;2273,5;5312,9;0,1;770,1;-;1,7;6507,9;239,8;3613,5;13366,1;5161,0;177,1;1175,3;1761,7;67,3;2867,3
2020;Trockenheit;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,0;0,0;-;4,7;-;-;0,0;0,0;4,8;0,1;0,0;0,3;0,4;19,3;0,0;5,6
2020;Trockenheit;Eiche und Roteiche;Körperschaftswald;-;3,3;-;1,4;-;-;3,6;0,5;1,1;1,5;-;0,4;-;-;-;4,1
2020;Trockenheit;Eiche und Roteiche;Privatwald;-;19,0;-;12,1;-;-;4,3;2,4;5,0;6,2;-;0,1;-;0,0;0,1;6,5
2020;Trockenheit;Eiche und Roteiche;Insgesamt;0,0;22,3;-;18,3;-;-;7,9;3,0;10,9;7,8;0,0;0,9;0,4;19,3;0,1;16,2
2020;Trockenheit;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);0,0;61,7;-;5,0;-;-;0,7;0,2;43,0;1,7;0,4;3,0;2,0;30,1;0,1;136,4
2020;Trockenheit;Buche und sonstiges Laubholz;Körperschaftswald;-;22,1;-;1,5;-;-;31,8;6,3;25,7;8,9;-;3,5;0,2;-;0,1;22,0
2020;Trockenheit;Buche und sonstiges Laubholz;Privatwald;-;62,6;-;23,8;-;-;63,7;18,2;75,6;51,7;-;0,3;-;5,2;3,4;102,5
2020;Trockenheit;Buche und sonstiges Laubholz;Insgesamt;0,0;146,4;-;30,3;-;-;96,1;24,6;144,3;62,4;0,4;6,8;2,3;35,3;3,5;260,9
2020;Trockenheit;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);0,1;49,1;-;12,6;-;-;0,7;0,2;5,5;0,2;0,3;0,0;2,4;66,1;0,0;14,8
2020;Trockenheit;Kiefer und Lärche;Körperschaftswald;-;23,6;-;35,1;-;-;2,0;2,2;0,8;2,4;-;0,6;0,2;-;-;9,3
2020;Trockenheit;Kiefer und Lärche;Privatwald;-;369,4;-;210,8;-;-;2,1;7,9;12,9;1,6;-;0,0;0,4;35,2;0,2;27,2
2020;Trockenheit;Kiefer und Lärche;Insgesamt;0,1;442,0;-;258,5;-;-;4,8;10,4;19,2;4,3;0,3;0,7;3,0;101,3;0,2;51,3
2020;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);0,0;2,4;-;0,2;-;-;2,6;0,2;23,0;5,8;2,0;0,0;0,1;4,6;3,2;283,3
2020;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;-;48,5;-;3,3;-;-;36,2;0,7;2,1;15,6;-;2,5;0,0;-;0,5;103,0
2020;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;-;372,4;-;28,5;-;-;33,2;17,2;22,4;31,8;-;1,1;-;1,9;1,4;272,6
2020;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;0,0;423,4;-;32,0;-;-;72,0;18,1;47,5;53,2;2,0;3,6;0,1;6,6;5,1;659,0
2020;Trockenheit;Insgesamt;Staatswald (Bundes- und Landeswald);0,2;113,3;-;22,5;-;-;4,0;0,6;76,3;7,8;2,7;3,4;4,9;120,2;3,3;440,1
2020;Trockenheit;Insgesamt;Körperschaftswald;-;97,5;-;41,4;-;-;73,7;9,7;29,7;28,4;-;7,0;0,4;-;0,6;138,4
2020;Trockenheit;Insgesamt;Privatwald;-;823,4;-;275,2;-;-;103,2;45,7;115,9;91,4;-;1,6;0,4;42,3;5,1;408,9
2020;Trockenheit;Insgesamt;Insgesamt;0,2;1034,1;-;339,1;-;-;180,9;56,1;221,9;127,6;2,7;12,0;5,8;162,5;8,9;987,4
2020;Sonstiges;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);6,6;4,1;-;5,0;-;-;10,1;8,6;2,1;1,2;1,0;2,0;0,7;7,0;0,1;1,4
2020;Sonstiges;Eiche und Roteiche;Körperschaftswald;18,5;1,0;-;0,1;-;-;14,0;1,0;0,3;1,5;1,4;0,0;-;-;0,3;1,0
2020;Sonstiges;Eiche und Roteiche;Privatwald;3,2;1,1;-;1,3;-;-;6,5;1,2;2,2;7,5;0,3;0,0;-;0,9;1,1;1,6
2020;Sonstiges;Eiche und Roteiche;Insgesamt;28,4;6,2;-;6,3;-;-;30,6;10,8;4,7;10,3;2,6;2,0;0,7;8,0;1,4;4,1
2020;Sonstiges;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);130,5;49,5;0,3;5,3;-;-;125,4;60,2;4,6;11,2;6,0;10,9;2,4;20,0;4,1;34,1
2020;Sonstiges;Buche und sonstiges Laubholz;Körperschaftswald;368,8;24,4;-;0,2;-;-;179,1;7,6;6,3;30,4;16,4;4,3;0,0;0,2;2,5;5,5
2020;Sonstiges;Buche und sonstiges Laubholz;Privatwald;73,6;208,8;-;6,7;-;-;105,1;14,3;19,6;51,4;0,2;0,2;-;0,6;16,5;25,6
2020;Sonstiges;Buche und sonstiges Laubholz;Insgesamt;572,8;282,7;0,3;12,3;-;-;409,6;82,1;30,5;93,1;22,6;15,3;2,5;20,8;23,1;65,2
2020;Sonstiges;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);52,9;10,7;0,2;26,7;-;-;17,0;18,3;1,0;1,5;3,5;0,3;3,4;70,8;0,2;3,7
2020;Sonstiges;Kiefer und Lärche;Körperschaftswald;34,9;2,7;-;25,7;-;-;38,2;0,6;0,4;1,3;10,9;0,1;-;-;0,0;2,3
2020;Sonstiges;Kiefer und Lärche;Privatwald;2,5;25,9;-;14,2;-;-;2,5;2,4;20,0;6,0;0,0;-;0,3;30,1;-;6,8
2020;Sonstiges;Kiefer und Lärche;Insgesamt;90,4;39,3;0,2;66,6;-;-;57,7;21,3;21,4;8,8;14,4;0,4;3,7;100,9;0,2;12,9
2020;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);36,7;35,5;0,4;0,7;-;0,1;9,2;214,0;1,5;5,1;2,0;1,5;0,1;41,5;0,9;70,8
2020;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;96,1;2,8;-;0,3;-;-;32,8;0,5;0,2;2,5;122,7;1,1;0,0;-;0,1;25,8
2020;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;124,0;34,5;-;2,3;-;-;1,7;2,3;2,9;60,2;67,1;0,9;-;7,5;-;68,2
2020;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;256,9;72,8;0,4;3,2;-;0,1;43,7;216,8;4,7;67,9;191,8;3,4;0,1;49,1;0,9;164,8
2020;Sonstiges;Insgesamt;Staatswald (Bundes- und Landeswald);226,7;99,8;0,9;37,6;-;0,1;161,6;301,0;9,3;19,1;12,4;14,7;6,7;139,5;5,2;110,1
2020;Sonstiges;Insgesamt;Körperschaftswald;518,4;30,9;-;26,3;-;-;264,1;9,7;7,3;35,8;151,3;5,4;0,0;0,2;2,9;34,6
2020;Sonstiges;Insgesamt;Privatwald;203,4;270,3;-;24,4;-;-;115,8;20,2;44,7;125,1;67,7;1,1;0,3;39,1;17,6;102,2
2020;Sonstiges;Insgesamt;Insgesamt;948,4;401,1;0,9;88,3;-;0,1;541,6;331,0;61,2;180,1;231,4;21,1;7,0;178,7;25,7;246,9
2020;Insgesamt;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);9,0;9,1;0,1;18,5;-;-;17,5;8,6;15,0;3,2;4,0;2,9;2,6;37,0;0,2;8,8
2020;Insgesamt;Eiche und Roteiche;Körperschaftswald;27,4;8,7;-;1,9;-;-;28,5;2,7;2,3;3,6;4,4;0,7;0,0;-;0,4;5,7
2020;Insgesamt;Eiche und Roteiche;Privatwald;8,1;27,5;-;24,2;-;-;13,4;4,5;18,2;20,1;0,6;0,2;0,1;3,3;1,7;9,2
2020;Insgesamt;Eiche und Roteiche;Insgesamt;44,5;45,3;0,1;44,6;-;-;59,4;15,8;35,4;26,9;9,0;3,8;2,7;40,3;2,2;23,7
2020;Insgesamt;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);175,1;139,8;0,7;15,8;-;0,0;164,8;60,5;56,9;22,5;17,3;15,0;14,1;65,6;4,6;186,7
2020;Insgesamt;Buche und sonstiges Laubholz;Körperschaftswald;462,6;60,8;-;3,1;-;-;259,3;15,3;37,6;48,2;34,4;8,6;0,5;0,2;2,7;29,0
2020;Insgesamt;Buche und sonstiges Laubholz;Privatwald;176,1;426,4;-;48,0;-;-;188,3;38,2;110,5;121,4;0,9;0,5;0,1;11,9;21,1;135,2
2020;Insgesamt;Buche und sonstiges Laubholz;Insgesamt;813,8;627,1;0,7;66,9;-;0,0;612,4;114,0;205,0;192,2;52,7;24,1;14,7;77,7;28,4;350,8
2020;Insgesamt;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);77,4;157,3;0,2;122,9;-;0,0;96,2;18,9;51,0;28,5;19,6;1,3;192,6;242,1;0,6;35,3
2020;Insgesamt;Kiefer und Lärche;Körperschaftswald;77,9;70,9;-;81,5;-;-;116,3;6,8;11,5;15,4;21,5;1,1;13,3;0,2;0,2;15,4
2020;Insgesamt;Kiefer und Lärche;Privatwald;18,0;724,9;-;471,9;-;-;31,1;24,6;105,6;46,9;0,4;0,3;11,6;180,8;6,9;45,6
2020;Insgesamt;Kiefer und Lärche;Insgesamt;173,3;953,1;0,2;676,2;-;0,0;243,5;50,3;168,1;90,9;41,4;2,7;217,5;423,1;7,7;96,3
2020;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);1168,6;2247,2;0,5;85,0;-;2,0;2748,9;223,2;2351,5;3318,2;753,2;77,0;942,2;1725,5;22,1;2070,3
2020;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;1846,4;746,5;-;46,7;-;-;2697,4;35,0;357,8;1519,0;3178,9;87,2;132,6;4,2;12,5;482,8
2020;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;1997,4;6078,1;-;365,3;-;-;1749,5;211,0;1332,0;9077,3;2107,5;31,8;142,7;121,4;45,2;1307,2
2020;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;5012,4;9071,7;0,5;497,0;-;2,0;7195,9;469,2;4041,3;13914,5;6039,7;196,0;1217,5;1851,1;79,9;3860,3
2020;Insgesamt;Insgesamt;Staatswald (Bundes- und Landeswald);1430,1;2553,4;1,4;242,1;-;2,0;3027,4;311,2;2474,4;3372,4;794,2;96,3;1151,4;2070,1;27,5;2301,1
2020;Insgesamt;Insgesamt;Körperschaftswald;2414,3;886,9;-;133,3;-;-;3101,4;59,7;409,1;1586,3;3239,3;97,7;146,5;4,6;15,8;532,8
2020;Insgesamt;Insgesamt;Privatwald;2199,5;7256,9;-;909,4;-;-;1982,3;278,4;1566,3;9265,8;2109,3;32,8;154,4;317,5;74,9;1497,2
2020;Insgesamt;Insgesamt;Insgesamt;6043,9;10697,2;1,4;1284,7;-;2,0;8111,1;649,3;4449,8;14224,5;6142,8;226,7;1452,3;2392,2;118,2;4331,1
2021;Wind/Sturm;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,5;0,1;0,0;0,8;-;-;1,7;-;0,6;0,6;0,5;0,0;0,9;2,2;0,0;0,2
2021;Wind/Sturm;Eiche und Roteiche;Körperschaftswald;2,1;0,3;-;0,6;-;-;2,3;0,1;0,1;1,0;1,8;0,1;0,4;-;0,0;0,2
2021;Wind/Sturm;Eiche und Roteiche;Privatwald;2,3;29,2;-;0,7;-;-;0,4;0,4;2,4;11,0;1,7;0,1;2,5;0,1;0,3;0,3
2021;Wind/Sturm;Eiche und Roteiche;Insgesamt;4,8;29,6;0,0;2,0;-;-;4,4;0,6;3,1;12,6;4,0;0,2;3,7;2,3;0,3;0,8
2021;Wind/Sturm;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);8,5;6,5;-;0,6;-;-;7,6;0,1;2,1;2,9;2,4;0,1;3,7;1,4;0,2;3,9
2021;Wind/Sturm;Buche und sonstiges Laubholz;Körperschaftswald;17,2;2,9;-;0,5;-;-;24,2;0,6;1,4;4,7;6,0;0,4;1,7;-;0,1;1,2
2021;Wind/Sturm;Buche und sonstiges Laubholz;Privatwald;30,9;99,2;-;1,8;-;-;3,2;2,6;2,8;33,2;3,3;0,2;6,4;0,3;1,2;4,1
2021;Wind/Sturm;Buche und sonstiges Laubholz;Insgesamt;56,6;108,6;-;2,9;-;-;35,0;3,3;6,3;40,8;11,7;0,7;11,9;1,7;1,4;9,1
2021;Wind/Sturm;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);2,3;13,4;-;1,2;-;-;4,4;0,0;0,3;2,6;0,8;0,0;4,8;1,6;0,1;2,0
2021;Wind/Sturm;Kiefer und Lärche;Körperschaftswald;3,0;3,6;-;1,2;-;-;59,0;1,1;0,3;2,0;2,9;0,1;1,3;-;0,1;0,8
2021;Wind/Sturm;Kiefer und Lärche;Privatwald;4,0;58,8;-;37,5;-;-;2,1;3,9;6,4;14,5;2,0;0,0;22,7;1,2;0,5;1,6
2021;Wind/Sturm;Kiefer und Lärche;Insgesamt;9,4;75,8;-;40,0;-;-;65,5;5,1;7,0;19,1;5,8;0,1;28,9;2,8;0,8;4,3
2021;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);76,0;168,7;-;0,1;-;-;10,5;0,0;46,6;3,0;17,9;0,4;23,8;6,0;1,3;33,4
2021;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;88,9;28,1;-;0,2;-;-;16,3;5,9;1,3;14,1;47,2;1,4;17,2;-;1,5;8,3
2021;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;171,0;682,2;-;1,1;-;-;17,1;4,0;23,4;75,0;41,9;1,0;38,9;0,1;5,4;22,6
2021;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;335,9;879,0;-;1,3;-;-;43,9;9,9;71,2;92,2;107,0;2,8;79,9;6,1;8,2;64,4
2021;Wind/Sturm;Insgesamt;Staatswald (Bundes- und Landeswald);87,3;188,6;0,0;2,6;-;-;24,2;0,1;49,6;9,1;21,6;0,5;33,2;11,2;1,6;39,5
2021;Wind/Sturm;Insgesamt;Körperschaftswald;111,3;34,9;-;2,5;-;-;101,8;7,8;3,1;21,9;57,9;2,0;20,7;-;1,7;10,5
2021;Wind/Sturm;Insgesamt;Privatwald;208,2;869,5;-;41,0;-;-;22,9;10,9;34,9;133,7;49,0;1,3;70,4;1,6;7,4;28,5
2021;Wind/Sturm;Insgesamt;Insgesamt;406,8;1093,0;0,0;46,2;-;-;148,9;18,9;87,6;164,7;128,5;3,8;124,4;12,9;10,7;78,6
2021;Schnee/Duft;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,1;0,0;-;-;-;-;0,0;-;-;-;0,1;-;0,0;0,0;-;-
2021;Schnee/Duft;Eiche und Roteiche;Körperschaftswald;0,4;-;-;-;-;-;-;-;-;0,0;0,1;-;-;-;-;-
2021;Schnee/Duft;Eiche und Roteiche;Privatwald;0,4;-;-;-;-;-;-;0,0;-;-;0,3;-;-;0,2;-;-
2021;Schnee/Duft;Eiche und Roteiche;Insgesamt;1,0;0,0;-;-;-;-;0,0;0,0;-;0,0;0,4;-;0,0;0,2;-;-
2021;Schnee/Duft;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);3,0;0,4;-;-;-;-;0,1;-;0,0;0,0;0,7;-;0,1;0,3;-;-
2021;Schnee/Duft;Buche und sonstiges Laubholz;Körperschaftswald;11,7;0,1;-;-;-;-;0,2;-;-;-;0,6;-;-;-;-;-
2021;Schnee/Duft;Buche und sonstiges Laubholz;Privatwald;6,0;16,7;-;-;-;-;0,0;0,1;-;0,1;0,3;-;0,1;-;-;-
2021;Schnee/Duft;Buche und sonstiges Laubholz;Insgesamt;20,7;17,2;-;-;-;-;0,4;0,1;0,0;0,1;1,5;-;0,3;0,3;-;-
2021;Schnee/Duft;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);0,5;0,9;-;0,0;-;-;0,5;-;0,0;-;1,2;-;0,2;0,2;-;-
2021;Schnee/Duft;Kiefer und Lärche;Körperschaftswald;1,8;0,3;-;0,0;-;-;0,2;-;-;-;0,7;-;0,1;-;-;-
2021;Schnee/Duft;Kiefer und Lärche;Privatwald;1,2;15,3;-;2,6;-;-;1,1;0,0;0,3;0,0;0,1;-;0,8;7,6;-;-
2021;Schnee/Duft;Kiefer und Lärche;Insgesamt;3,5;16,5;-;2,7;-;-;1,9;0,0;0,4;0,0;2,0;-;1,0;7,8;-;-
2021;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);16,1;12,0;-;-;-;-;18,4;-;0,1;3,0;102,8;0,1;4,1;1,1;-;-
2021;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;36,0;2,5;-;-;-;-;4,1;-;-;8,3;155,4;0,1;0,4;-;-;-
2021;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;70,2;70,9;-;-;-;-;20,2;-;55,8;30,7;106,6;0,1;9,6;0,1;-;-
2021;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;122,4;85,4;-;-;-;-;42,7;-;55,9;42,0;364,8;0,2;14,1;1,1;-;-
2021;Schnee/Duft;Insgesamt;Staatswald (Bundes- und Landeswald);19,8;13,4;-;0,0;-;-;19,1;-;0,1;3,0;104,8;0,1;4,4;1,5;-;-
2021;Schnee/Duft;Insgesamt;Körperschaftswald;49,9;2,9;-;0,0;-;-;4,6;-;-;8,3;156,8;0,1;0,5;-;-;-
2021;Schnee/Duft;Insgesamt;Privatwald;77,8;102,8;-;2,6;-;-;21,3;0,1;56,2;30,8;107,2;0,1;10,5;7,9;-;-
2021;Schnee/Duft;Insgesamt;Insgesamt;147,5;119,1;-;2,7;-;-;45,0;0,1;56,3;42,1;368,8;0,2;15,4;9,4;-;-
2021;Insekten;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,7;6,6;-;4,5;-;-;0,1;-;2,6;0,1;0,4;0,7;1,3;4,8;-;1,2
2021;Insekten;Eiche und Roteiche;Körperschaftswald;1,5;14,9;-;41,5;-;-;0,9;2,0;0,2;0,5;0,3;0,2;0,2;-;-;0,6
2021;Insekten;Eiche und Roteiche;Privatwald;3,2;1,9;-;5,3;-;-;0,1;0,7;2,7;7,0;0,4;0,1;3,0;2,7;0,2;0,7
2021;Insekten;Eiche und Roteiche;Insgesamt;5,4;23,4;-;51,3;-;-;1,0;2,7;5,5;7,6;1,1;1,0;4,5;7,5;0,2;2,4
2021;Insekten;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);9,3;1,0;-;0,4;-;-;0,2;0,0;1,9;0,6;0,3;0,6;4,2;7,1;0,0;1,0
2021;Insekten;Buche und sonstiges Laubholz;Körperschaftswald;25,4;0,4;-;0,1;-;-;1,7;0,6;0,6;1,3;12,8;0,9;0,8;-;0,1;0,4
2021;Insekten;Buche und sonstiges Laubholz;Privatwald;55,5;2,5;-;1,3;-;-;3,2;1,5;4,6;6,0;1,6;0,0;4,3;1,5;0,8;1,4
2021;Insekten;Buche und sonstiges Laubholz;Insgesamt;90,2;4,0;-;1,9;-;-;5,1;2,0;7,1;7,8;14,7;1,6;9,3;8,7;0,9;2,7
2021;Insekten;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);6,2;26,6;-;48,1;-;-;37,4;0,2;10,6;13,8;4,3;0,9;118,6;66,5;-;9,5
2021;Insekten;Kiefer und Lärche;Körperschaftswald;12,6;12,0;-;17,6;-;-;56,1;0,9;4,5;29,6;23,5;0,8;15,7;0,2;0,1;4,0
2021;Insekten;Kiefer und Lärche;Privatwald;8,5;187,2;-;231,7;-;-;19,7;13,4;32,2;116,0;16,1;0,5;185,8;51,6;2,1;8,0
2021;Insekten;Kiefer und Lärche;Insgesamt;27,3;225,8;-;297,4;-;-;113,1;14,6;47,3;159,4;44,0;2,2;320,1;118,3;2,3;21,6
2021;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);280,8;773,2;0,1;23,3;-;0,1;1465,0;5,5;1521,3;1096,2;343,9;39,5;381,5;1589,9;12,5;1681,5
2021;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;465,3;269,6;-;15,6;-;-;1981,3;13,7;174,8;2756,2;1763,2;65,9;231,2;0,1;5,0;396,7
